id,media_buyer_name,lead_source_name,sheet_url,spreadsheet_id,spreadsheet_title,tab_name,sheet_id,date_column,is_default,created_by,created_at,updated_at,is_active
63053a9e-8878-4802-9466-953dc82be4e0,Hemanth,,https://docs.google.com/spreadsheets/d/1Jv0rOTZ89o_prtRkJqmhjCc0TAK7uAwWoJrPjB5eTPY/edit?gid=1156223782#gid=1156223782,1Jv0rOTZ89o_prtRkJqmhjCc0TAK7uAwWoJrPjB5eTPY,Grand BootCamp 12th Feb ,North with name,1156223782,Date,f,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-06-13 07:07:14.344592+00,2026-06-13 07:07:14.344592+00,t
71f98f31-1a61-4d56-96f6-b0a0301e8de9,Akhil,,https://docs.google.com/spreadsheets/d/1EeJS7Rrt2-b3PKoN_gRrSvWL8rdfgUWnny4U5M0_uds/edit?gid=0#gid=0,1EeJS7Rrt2-b3PKoN_gRrSvWL8rdfgUWnny4U5M0_uds,Brelex Leads,Brelex,0,Date,f,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-06-13 07:07:14.4898+00,2026-06-13 07:07:14.4898+00,t
53f1eb6b-8720-4514-bb32-3ebeac1c9369,Hemanth,,https://docs.google.com/spreadsheets/d/1Jv0rOTZ89o_prtRkJqmhjCc0TAK7uAwWoJrPjB5eTPY/edit?gid=1156223782#gid=1156223782,1Jv0rOTZ89o_prtRkJqmhjCc0TAK7uAwWoJrPjB5eTPY,Grand BootCamp 12th Feb ,North with name,1156223782,Date,f,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-06-13 08:14:57.13862+00,2026-06-13 08:14:57.13862+00,t
55fb48c8-92ff-4a19-89f2-27d165649659,Akhil,,https://docs.google.com/spreadsheets/d/1EeJS7Rrt2-b3PKoN_gRrSvWL8rdfgUWnny4U5M0_uds/edit?gid=0#gid=0,1EeJS7Rrt2-b3PKoN_gRrSvWL8rdfgUWnny4U5M0_uds,Brelex Leads,Brelex,0,Date,f,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-06-13 08:14:57.288844+00,2026-06-13 08:14:57.288844+00,t
2f4862dd-d8b2-406b-8e69-fd30fe615a5e,Hemanth,,https://docs.google.com/spreadsheets/d/1Jv0rOTZ89o_prtRkJqmhjCc0TAK7uAwWoJrPjB5eTPY/edit?gid=1156223782#gid=1156223782,1Jv0rOTZ89o_prtRkJqmhjCc0TAK7uAwWoJrPjB5eTPY,Grand BootCamp 12th Feb ,North with name,1156223782,Date,f,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-06-15 08:21:36.734028+00,2026-06-15 08:21:36.734028+00,t
f099f05b-3b71-46bb-b1e9-123fff6c3065,Hemanth,,https://docs.google.com/spreadsheets/d/1Jv0rOTZ89o_prtRkJqmhjCc0TAK7uAwWoJrPjB5eTPY/edit?gid=1156223782#gid=1156223782,1Jv0rOTZ89o_prtRkJqmhjCc0TAK7uAwWoJrPjB5eTPY,Grand BootCamp 12th Feb ,North with name,1156223782,Date,f,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-06-15 08:31:49.021051+00,2026-06-15 08:31:49.021051+00,t
3b61e8a1-479d-4d34-ab4e-7f19055f46d5,Hemanth,,https://docs.google.com/spreadsheets/d/1Jv0rOTZ89o_prtRkJqmhjCc0TAK7uAwWoJrPjB5eTPY/edit?gid=1156223782#gid=1156223782,1Jv0rOTZ89o_prtRkJqmhjCc0TAK7uAwWoJrPjB5eTPY,Grand BootCamp 12th Feb ,North with name,1156223782,Date,f,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-06-15 08:40:01.028238+00,2026-06-15 08:40:01.028238+00,t
809c857a-ad58-410e-858a-55f5f7bdde4e,Hemanth,,https://docs.google.com/spreadsheets/d/1Jv0rOTZ89o_prtRkJqmhjCc0TAK7uAwWoJrPjB5eTPY/edit?gid=1156223782#gid=1156223782,1Jv0rOTZ89o_prtRkJqmhjCc0TAK7uAwWoJrPjB5eTPY,Grand BootCamp 12th Feb ,North with name,1156223782,Date,f,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-06-16 07:49:36.919882+00,2026-06-16 07:49:36.919882+00,t
e16cbf7b-70f9-4311-a43a-80079900f2c8,Hemanth,,https://docs.google.com/spreadsheets/d/1Jv0rOTZ89o_prtRkJqmhjCc0TAK7uAwWoJrPjB5eTPY/edit?gid=1156223782#gid=1156223782,1Jv0rOTZ89o_prtRkJqmhjCc0TAK7uAwWoJrPjB5eTPY,Grand BootCamp 12th Feb ,North with name,1156223782,Date,f,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-06-17 08:04:13.083639+00,2026-06-17 08:04:13.083639+00,t
21d0d792-e2ac-4211-be00-2ca4cbf3313b,Akhil,,https://docs.google.com/spreadsheets/d/1Jv0rOTZ89o_prtRkJqmhjCc0TAK7uAwWoJrPjB5eTPY/edit?gid=641137404#gid=641137404,1Jv0rOTZ89o_prtRkJqmhjCc0TAK7uAwWoJrPjB5eTPY,Grand BootCamp 12th Feb ,55 And 254 amount,641137404,Date,f,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-06-17 08:04:13.280536+00,2026-06-17 08:04:13.280536+00,t
21811a0f-0f1a-4c2b-8a24-99534178a9ff,Hemanth,,https://docs.google.com/spreadsheets/d/1Jv0rOTZ89o_prtRkJqmhjCc0TAK7uAwWoJrPjB5eTPY/edit?gid=1156223782#gid=1156223782,1Jv0rOTZ89o_prtRkJqmhjCc0TAK7uAwWoJrPjB5eTPY,Grand BootCamp 12th Feb ,North with name,1156223782,Date,f,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-06-18 07:24:37.023172+00,2026-06-18 07:24:37.023172+00,t
66746f10-95bc-47f6-9946-a4071a503e6a,Akhil,,https://docs.google.com/spreadsheets/d/1Jv0rOTZ89o_prtRkJqmhjCc0TAK7uAwWoJrPjB5eTPY/edit?gid=641137404#gid=641137404,1Jv0rOTZ89o_prtRkJqmhjCc0TAK7uAwWoJrPjB5eTPY,Grand BootCamp 12th Feb ,55 And 254 amount,641137404,Date,f,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-06-18 07:24:37.302932+00,2026-06-18 07:24:37.302932+00,t
b02f6639-eec4-4c88-867b-298d046959d6,Hemanth,,https://docs.google.com/spreadsheets/d/1Jv0rOTZ89o_prtRkJqmhjCc0TAK7uAwWoJrPjB5eTPY/edit?gid=1156223782#gid=1156223782,1Jv0rOTZ89o_prtRkJqmhjCc0TAK7uAwWoJrPjB5eTPY,Grand BootCamp 12th Feb ,North with name,1156223782,Date,f,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-06-20 06:38:09.452904+00,2026-06-20 06:38:09.452904+00,t
28a2af7d-408c-4e4b-a811-b54d487d2902,Hemanth,,https://docs.google.com/spreadsheets/d/1Jv0rOTZ89o_prtRkJqmhjCc0TAK7uAwWoJrPjB5eTPY/edit?gid=1156223782#gid=1156223782,1Jv0rOTZ89o_prtRkJqmhjCc0TAK7uAwWoJrPjB5eTPY,Grand BootCamp 12th Feb ,North with name,1156223782,Date,f,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-06-20 06:48:35.571258+00,2026-06-20 06:48:35.571258+00,t
20a0f269-e490-40d6-9cf0-943604ca1244,Hemanth,,https://docs.google.com/spreadsheets/d/1Jv0rOTZ89o_prtRkJqmhjCc0TAK7uAwWoJrPjB5eTPY/edit?gid=1156223782#gid=1156223782,1Jv0rOTZ89o_prtRkJqmhjCc0TAK7uAwWoJrPjB5eTPY,Grand BootCamp 12th Feb ,North with name,1156223782,Date,f,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-06-22 08:10:14.407942+00,2026-06-22 08:10:14.407942+00,t
d93db289-7436-4b83-ab0a-44ccbf0bdf4f,Akhil,,https://docs.google.com/spreadsheets/d/1Jv0rOTZ89o_prtRkJqmhjCc0TAK7uAwWoJrPjB5eTPY/edit?gid=641137404#gid=641137404,1Jv0rOTZ89o_prtRkJqmhjCc0TAK7uAwWoJrPjB5eTPY,Grand BootCamp 12th Feb ,55 And 254 amount,641137404,Date,f,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-06-22 10:01:41.754486+00,2026-06-22 10:01:41.754486+00,t
bdc3b29c-d529-4924-9072-b865eaa22473,Hemanth,,https://docs.google.com/spreadsheets/d/1Jv0rOTZ89o_prtRkJqmhjCc0TAK7uAwWoJrPjB5eTPY/edit?gid=1156223782#gid=1156223782,1Jv0rOTZ89o_prtRkJqmhjCc0TAK7uAwWoJrPjB5eTPY,Grand BootCamp 12th Feb ,North with name,1156223782,Date,f,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-06-22 10:01:42.172038+00,2026-06-22 10:01:42.172038+00,t
fd47ccb1-b012-4a66-ba42-fda3e84e3882,Hemanth,,https://docs.google.com/spreadsheets/d/1Jv0rOTZ89o_prtRkJqmhjCc0TAK7uAwWoJrPjB5eTPY/edit?gid=1156223782#gid=1156223782,1Jv0rOTZ89o_prtRkJqmhjCc0TAK7uAwWoJrPjB5eTPY,Grand BootCamp 12th Feb ,North with name,1156223782,Date,f,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-06-23 09:51:47.650382+00,2026-06-23 09:51:47.650382+00,t
adc431d5-652b-483f-8692-a6f2bfa46fda,Akhil,,https://docs.google.com/spreadsheets/d/1Jv0rOTZ89o_prtRkJqmhjCc0TAK7uAwWoJrPjB5eTPY/edit?gid=641137404#gid=641137404,1Jv0rOTZ89o_prtRkJqmhjCc0TAK7uAwWoJrPjB5eTPY,Grand BootCamp 12th Feb ,55 And 254 amount,641137404,Date,f,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-06-23 09:51:48.369627+00,2026-06-23 09:51:48.369627+00,t
f180bc79-cb65-4a71-9c54-9968e2cb0d8f,Hemanth,,https://docs.google.com/spreadsheets/d/1Jv0rOTZ89o_prtRkJqmhjCc0TAK7uAwWoJrPjB5eTPY/edit?gid=1156223782#gid=1156223782,1Jv0rOTZ89o_prtRkJqmhjCc0TAK7uAwWoJrPjB5eTPY,Grand BootCamp 12th Feb ,North with name,1156223782,Date,f,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-06-24 07:19:58.126557+00,2026-06-24 07:19:58.126557+00,t
a9123446-0243-44b6-bca7-a2215933b6bd,Akhil,,https://docs.google.com/spreadsheets/d/1Jv0rOTZ89o_prtRkJqmhjCc0TAK7uAwWoJrPjB5eTPY/edit?gid=641137404#gid=641137404,1Jv0rOTZ89o_prtRkJqmhjCc0TAK7uAwWoJrPjB5eTPY,Grand BootCamp 12th Feb ,55 And 254 amount,641137404,Date,f,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-06-24 07:19:58.49596+00,2026-06-24 07:19:58.49596+00,t
11cda67e-fd1c-4fd7-bd6e-8b3b6d4dbf35,Hemanth,,https://docs.google.com/spreadsheets/d/1Jv0rOTZ89o_prtRkJqmhjCc0TAK7uAwWoJrPjB5eTPY/edit?gid=1156223782#gid=1156223782,1Jv0rOTZ89o_prtRkJqmhjCc0TAK7uAwWoJrPjB5eTPY,Grand BootCamp 12th Feb ,North with name,1156223782,Date,f,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-06-25 06:09:40.458261+00,2026-06-25 06:09:40.458261+00,t
37286cf4-f828-42f9-af3a-3996bc6d89c5,Akhil,,https://docs.google.com/spreadsheets/d/1Jv0rOTZ89o_prtRkJqmhjCc0TAK7uAwWoJrPjB5eTPY/edit?gid=641137404#gid=641137404,1Jv0rOTZ89o_prtRkJqmhjCc0TAK7uAwWoJrPjB5eTPY,Grand BootCamp 12th Feb ,55 And 254 amount,641137404,Date,f,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-06-25 06:09:40.673437+00,2026-06-25 06:09:40.673437+00,t
e7067a1b-1989-41e3-8af8-8dc9d429eaf8,Hemanth,,https://docs.google.com/spreadsheets/d/1Jv0rOTZ89o_prtRkJqmhjCc0TAK7uAwWoJrPjB5eTPY/edit?gid=1156223782#gid=1156223782,1Jv0rOTZ89o_prtRkJqmhjCc0TAK7uAwWoJrPjB5eTPY,Grand BootCamp 12th Feb ,North with name,1156223782,Date,f,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-06-26 08:19:30.468062+00,2026-06-26 08:19:30.468062+00,t
884a6c84-cbc5-43eb-949c-0682e67b11d4,Akhil,,https://docs.google.com/spreadsheets/d/1Jv0rOTZ89o_prtRkJqmhjCc0TAK7uAwWoJrPjB5eTPY/edit?gid=641137404#gid=641137404,1Jv0rOTZ89o_prtRkJqmhjCc0TAK7uAwWoJrPjB5eTPY,Grand BootCamp 12th Feb ,55 And 254 amount,641137404,Date,f,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-06-26 08:19:30.680208+00,2026-06-26 08:19:30.680208+00,t
a75fa352-0c9b-412e-9746-c249942bb3e2,Hemanth,,https://docs.google.com/spreadsheets/d/1Jv0rOTZ89o_prtRkJqmhjCc0TAK7uAwWoJrPjB5eTPY/edit?gid=1156223782#gid=1156223782,1Jv0rOTZ89o_prtRkJqmhjCc0TAK7uAwWoJrPjB5eTPY,Grand BootCamp 12th Feb ,North with name,1156223782,Date,f,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-06-27 06:48:26.107008+00,2026-06-27 06:48:26.107008+00,t
73eba964-f1f0-45b1-a10d-f3b81831da74,Akhil,,https://docs.google.com/spreadsheets/d/1Jv0rOTZ89o_prtRkJqmhjCc0TAK7uAwWoJrPjB5eTPY/edit?gid=964034411#gid=964034411,1Jv0rOTZ89o_prtRkJqmhjCc0TAK7uAwWoJrPjB5eTPY,Grand BootCamp 12th Feb ,Brelex Leads,964034411,Date,f,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-06-27 06:48:26.363488+00,2026-06-27 06:48:26.363488+00,t
a729c3f7-fc1e-4043-a1d2-d02276a58c98,Hemanth,,https://docs.google.com/spreadsheets/d/1Jv0rOTZ89o_prtRkJqmhjCc0TAK7uAwWoJrPjB5eTPY/edit?gid=1156223782#gid=1156223782,1Jv0rOTZ89o_prtRkJqmhjCc0TAK7uAwWoJrPjB5eTPY,Grand BootCamp 12th Feb ,North with name,1156223782,Date,f,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-06-28 10:56:22.360013+00,2026-06-28 10:56:22.360013+00,t
755de017-bebd-4a50-a485-e25303eb21c8,Akhil,,https://docs.google.com/spreadsheets/d/1Jv0rOTZ89o_prtRkJqmhjCc0TAK7uAwWoJrPjB5eTPY/edit?gid=964034411#gid=964034411,1Jv0rOTZ89o_prtRkJqmhjCc0TAK7uAwWoJrPjB5eTPY,Grand BootCamp 12th Feb ,Brelex Leads,964034411,Date,f,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-06-28 10:56:22.610511+00,2026-06-28 10:56:22.610511+00,t
193dba1f-8225-4c6b-b387-1c1fda038844,Hemanth,,https://docs.google.com/spreadsheets/d/1Jv0rOTZ89o_prtRkJqmhjCc0TAK7uAwWoJrPjB5eTPY/edit?gid=1156223782#gid=1156223782,1Jv0rOTZ89o_prtRkJqmhjCc0TAK7uAwWoJrPjB5eTPY,Grand BootCamp 12th Feb ,North with name,1156223782,Date,f,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-06-29 06:52:13.753394+00,2026-06-29 06:52:13.753394+00,t
91dcfe3a-cfed-4110-bae8-dc7829f0bdac,Akhil,,https://docs.google.com/spreadsheets/d/1Jv0rOTZ89o_prtRkJqmhjCc0TAK7uAwWoJrPjB5eTPY/edit?gid=964034411#gid=964034411,1Jv0rOTZ89o_prtRkJqmhjCc0TAK7uAwWoJrPjB5eTPY,Grand BootCamp 12th Feb ,Brelex Leads,964034411,Date,f,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-06-29 06:52:13.981925+00,2026-06-29 06:52:13.981925+00,t
d072c431-4b48-4fe0-9563-a3bfe03ae734,Hemanth,,https://docs.google.com/spreadsheets/d/1Jv0rOTZ89o_prtRkJqmhjCc0TAK7uAwWoJrPjB5eTPY/edit?gid=1156223782#gid=1156223782,1Jv0rOTZ89o_prtRkJqmhjCc0TAK7uAwWoJrPjB5eTPY,Grand BootCamp 12th Feb ,North with name,1156223782,Date,f,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-06-30 07:16:41.293257+00,2026-06-30 07:16:41.293257+00,t
374365b5-41d7-4a14-8870-be5adf61d3e7,Akhil,,https://docs.google.com/spreadsheets/d/1Jv0rOTZ89o_prtRkJqmhjCc0TAK7uAwWoJrPjB5eTPY/edit?gid=964034411#gid=964034411,1Jv0rOTZ89o_prtRkJqmhjCc0TAK7uAwWoJrPjB5eTPY,Grand BootCamp 12th Feb ,Brelex Leads,964034411,Date,f,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-06-30 07:16:41.487287+00,2026-06-30 07:16:41.487287+00,t
90d60ca5-b3d5-4c39-bfb4-9a99d96beaf1,Hemanth,,https://docs.google.com/spreadsheets/d/1Jv0rOTZ89o_prtRkJqmhjCc0TAK7uAwWoJrPjB5eTPY/edit?gid=1156223782#gid=1156223782,1Jv0rOTZ89o_prtRkJqmhjCc0TAK7uAwWoJrPjB5eTPY,Grand BootCamp 12th Feb ,North with name,1156223782,Date,f,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-07-01 10:48:55.302791+00,2026-07-01 10:48:55.302791+00,t
92162620-665c-4bfa-bdcd-80830636a38d,Akhil,,https://docs.google.com/spreadsheets/d/1Jv0rOTZ89o_prtRkJqmhjCc0TAK7uAwWoJrPjB5eTPY/edit?gid=964034411#gid=964034411,1Jv0rOTZ89o_prtRkJqmhjCc0TAK7uAwWoJrPjB5eTPY,Grand BootCamp 12th Feb ,Brelex Leads,964034411,Date,f,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-07-01 10:48:55.514073+00,2026-07-01 10:48:55.514073+00,t
14eb0cc9-6c4c-45f8-8a25-7b4d903a7e7c,Hemanth,,https://docs.google.com/spreadsheets/d/1Jv0rOTZ89o_prtRkJqmhjCc0TAK7uAwWoJrPjB5eTPY/edit?gid=1156223782#gid=1156223782,1Jv0rOTZ89o_prtRkJqmhjCc0TAK7uAwWoJrPjB5eTPY,Grand BootCamp 12th Feb ,North with name,1156223782,Date,f,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-07-02 06:52:00.446688+00,2026-07-02 06:52:00.446688+00,t
56967c0b-9bde-4983-a8e9-deeab464674f,Akhil,,https://docs.google.com/spreadsheets/d/1Jv0rOTZ89o_prtRkJqmhjCc0TAK7uAwWoJrPjB5eTPY/edit?gid=964034411#gid=964034411,1Jv0rOTZ89o_prtRkJqmhjCc0TAK7uAwWoJrPjB5eTPY,Grand BootCamp 12th Feb ,Brelex Leads,964034411,Date,f,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-07-02 06:52:00.720472+00,2026-07-02 06:52:00.720472+00,t
49054ab3-43f6-4797-9f06-c368f5c30cbe,Hemanth,,https://docs.google.com/spreadsheets/d/1Jv0rOTZ89o_prtRkJqmhjCc0TAK7uAwWoJrPjB5eTPY/edit?gid=1156223782#gid=1156223782,1Jv0rOTZ89o_prtRkJqmhjCc0TAK7uAwWoJrPjB5eTPY,Grand BootCamp 12th Feb ,North with name,1156223782,Date,f,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-07-03 06:41:16.575754+00,2026-07-03 06:41:16.575754+00,t
9cdc4b30-a878-4397-9b4a-9f41f8d98cec,Akhil,,https://docs.google.com/spreadsheets/d/1Jv0rOTZ89o_prtRkJqmhjCc0TAK7uAwWoJrPjB5eTPY/edit?gid=964034411#gid=964034411,1Jv0rOTZ89o_prtRkJqmhjCc0TAK7uAwWoJrPjB5eTPY,Grand BootCamp 12th Feb ,Brelex Leads,964034411,Date,f,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-07-03 06:41:16.76878+00,2026-07-03 06:41:16.76878+00,t
62cd3995-0df3-4434-b041-27cda9a31dcd,Hemanth,,https://docs.google.com/spreadsheets/d/1Jv0rOTZ89o_prtRkJqmhjCc0TAK7uAwWoJrPjB5eTPY/edit?gid=1156223782#gid=1156223782,1Jv0rOTZ89o_prtRkJqmhjCc0TAK7uAwWoJrPjB5eTPY,Grand BootCamp 12th Feb ,North with name,1156223782,Date,f,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-07-06 06:53:58.885692+00,2026-07-06 06:53:58.885692+00,t
e788be84-b82f-425a-91ef-7a76460eac15,Akhil,,https://docs.google.com/spreadsheets/d/1Jv0rOTZ89o_prtRkJqmhjCc0TAK7uAwWoJrPjB5eTPY/edit?gid=964034411#gid=964034411,1Jv0rOTZ89o_prtRkJqmhjCc0TAK7uAwWoJrPjB5eTPY,Grand BootCamp 12th Feb ,Brelex Leads,964034411,Date,f,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-07-06 06:53:59.143492+00,2026-07-06 06:53:59.143492+00,t
ba17b3ac-2383-41f3-b49f-b602cf0f6a64,Hemanth,,https://docs.google.com/spreadsheets/d/1Jv0rOTZ89o_prtRkJqmhjCc0TAK7uAwWoJrPjB5eTPY/edit?gid=1156223782#gid=1156223782,1Jv0rOTZ89o_prtRkJqmhjCc0TAK7uAwWoJrPjB5eTPY,Grand BootCamp 12th Feb ,North with name,1156223782,Date,f,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-07-06 08:11:21.647126+00,2026-07-06 08:11:21.647126+00,t
31f1a817-5aaa-4355-b70d-2f16fdf10d2a,Akhil,,https://docs.google.com/spreadsheets/d/1Jv0rOTZ89o_prtRkJqmhjCc0TAK7uAwWoJrPjB5eTPY/edit?gid=964034411#gid=964034411,1Jv0rOTZ89o_prtRkJqmhjCc0TAK7uAwWoJrPjB5eTPY,Grand BootCamp 12th Feb ,Brelex Leads,964034411,Date,f,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-07-06 08:11:21.858632+00,2026-07-06 08:11:21.858632+00,t
965f4f7c-5501-4792-8102-71dba222ec08,Hemanth,,https://docs.google.com/spreadsheets/d/1Jv0rOTZ89o_prtRkJqmhjCc0TAK7uAwWoJrPjB5eTPY/edit?gid=1156223782#gid=1156223782,1Jv0rOTZ89o_prtRkJqmhjCc0TAK7uAwWoJrPjB5eTPY,Grand BootCamp 12th Feb ,North with name,1156223782,Date,f,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-07-06 08:16:19.88703+00,2026-07-06 08:16:19.88703+00,t
13f632b4-2e55-4501-82da-2131a2169d0c,Akhil,,https://docs.google.com/spreadsheets/d/1Jv0rOTZ89o_prtRkJqmhjCc0TAK7uAwWoJrPjB5eTPY/edit?gid=964034411#gid=964034411,1Jv0rOTZ89o_prtRkJqmhjCc0TAK7uAwWoJrPjB5eTPY,Grand BootCamp 12th Feb ,Brelex Leads,964034411,Date,f,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-07-06 08:16:20.125191+00,2026-07-06 08:16:20.125191+00,t
2a6cd86e-5f3c-4085-b3e1-f6d695429e77,Hemanth,,https://docs.google.com/spreadsheets/d/1Jv0rOTZ89o_prtRkJqmhjCc0TAK7uAwWoJrPjB5eTPY/edit?gid=1156223782#gid=1156223782,1Jv0rOTZ89o_prtRkJqmhjCc0TAK7uAwWoJrPjB5eTPY,Grand BootCamp 12th Feb ,North with name,1156223782,Date,f,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-07-07 07:06:32.046532+00,2026-07-07 07:06:32.046532+00,t
1cf69028-1273-4225-8f2b-4cfab63de970,Akhil,,https://docs.google.com/spreadsheets/d/1Jv0rOTZ89o_prtRkJqmhjCc0TAK7uAwWoJrPjB5eTPY/edit?gid=964034411#gid=964034411,1Jv0rOTZ89o_prtRkJqmhjCc0TAK7uAwWoJrPjB5eTPY,Grand BootCamp 12th Feb ,Brelex Leads,964034411,Date,f,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-07-07 07:06:32.276503+00,2026-07-07 07:06:32.276503+00,t
1660c5fc-7784-4007-b52d-46fac10ee2d1,Hemanth,,https://docs.google.com/spreadsheets/d/1Jv0rOTZ89o_prtRkJqmhjCc0TAK7uAwWoJrPjB5eTPY/edit?gid=1156223782#gid=1156223782,1Jv0rOTZ89o_prtRkJqmhjCc0TAK7uAwWoJrPjB5eTPY,Grand BootCamp 12th Feb ,North with name,1156223782,Date,f,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-07-08 07:07:48.826847+00,2026-07-08 07:07:48.826847+00,t
35d1a4c9-6166-4109-9a0b-b2b51ed960b8,Akhil,,https://docs.google.com/spreadsheets/d/1Jv0rOTZ89o_prtRkJqmhjCc0TAK7uAwWoJrPjB5eTPY/edit?gid=964034411#gid=964034411,1Jv0rOTZ89o_prtRkJqmhjCc0TAK7uAwWoJrPjB5eTPY,Grand BootCamp 12th Feb ,Brelex Leads,964034411,Date,f,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-07-08 07:07:49.043709+00,2026-07-08 07:07:49.043709+00,t
1c162f22-5b31-4541-aa65-554a4324f1cf,Hemanth,,https://docs.google.com/spreadsheets/d/1Jv0rOTZ89o_prtRkJqmhjCc0TAK7uAwWoJrPjB5eTPY/edit?gid=1156223782#gid=1156223782,1Jv0rOTZ89o_prtRkJqmhjCc0TAK7uAwWoJrPjB5eTPY,Grand BootCamp 12th Feb ,North with name,1156223782,Date,f,8dca6892-3cf8-4a59-95a9-7484b6672cac,2026-07-13 06:50:04.857603+00,2026-07-13 06:50:04.857603+00,t
f86e8eb9-7ebd-4158-bab5-60dc09a7b13d,Akhil,,https://docs.google.com/spreadsheets/d/1Jv0rOTZ89o_prtRkJqmhjCc0TAK7uAwWoJrPjB5eTPY/edit?gid=964034411#gid=964034411,1Jv0rOTZ89o_prtRkJqmhjCc0TAK7uAwWoJrPjB5eTPY,Grand BootCamp 12th Feb ,Brelex Leads,964034411,Date,f,8dca6892-3cf8-4a59-95a9-7484b6672cac,2026-07-13 06:50:05.105871+00,2026-07-13 06:50:05.105871+00,t
014678f1-4b12-4f5d-88b2-94da1ddbc027,Hemanth,,https://docs.google.com/spreadsheets/d/1Jv0rOTZ89o_prtRkJqmhjCc0TAK7uAwWoJrPjB5eTPY/edit?gid=1156223782#gid=1156223782,1Jv0rOTZ89o_prtRkJqmhjCc0TAK7uAwWoJrPjB5eTPY,Grand BootCamp 12th Feb ,North with name,1156223782,Date,f,8dca6892-3cf8-4a59-95a9-7484b6672cac,2026-07-13 07:57:48.433902+00,2026-07-13 07:57:48.433902+00,t
e1bc944c-125c-4bb5-95b4-7dfe57951986,Akhil,,https://docs.google.com/spreadsheets/d/1Jv0rOTZ89o_prtRkJqmhjCc0TAK7uAwWoJrPjB5eTPY/edit?gid=964034411#gid=964034411,1Jv0rOTZ89o_prtRkJqmhjCc0TAK7uAwWoJrPjB5eTPY,Grand BootCamp 12th Feb ,Brelex Leads,964034411,Date,f,8dca6892-3cf8-4a59-95a9-7484b6672cac,2026-07-13 07:57:48.645861+00,2026-07-13 07:57:48.645861+00,t
