bucket_id,name,owner,created_at,metadata
signed-code-of-conduct,515da1ee-4ae2-4749-8ef8-d5b40b75f56d/signed-receipt.html,,2026-07-22 07:34:51.818008+00,"{""eTag"": ""\""3709ba4b16d7cecf378d9b903e1a7e69\"""", ""size"": 38676, ""mimetype"": ""text/html"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-07-22T07:34:52.000Z"", ""contentLength"": 38676, ""httpStatusCode"": 200}"
signed-code-of-conduct,51eed506-2f7c-4f9f-9bad-d959d4ab2499/signed-code-of-conduct.pdf,,2026-07-23 07:19:57.171283+00,"{""eTag"": ""\""fc00e9f420dde0b8e7281c7818a29b30\"""", ""size"": 450813, ""mimetype"": ""application/pdf"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-07-23T07:19:58.000Z"", ""contentLength"": 450813, ""httpStatusCode"": 200}"
signed-code-of-conduct,51eed506-2f7c-4f9f-9bad-d959d4ab2499/signed-receipt.html,,2026-07-23 07:19:57.356431+00,"{""eTag"": ""\""323dfb9f9ea21bc3d4a930b98a36ff31\"""", ""size"": 38738, ""mimetype"": ""text/html"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-07-23T07:19:58.000Z"", ""contentLength"": 38738, ""httpStatusCode"": 200}"
signed-code-of-conduct,544268dc-940e-4e09-9173-6e47a32cffb3/signed-code-of-conduct.pdf,,2026-07-16 10:47:44.584381+00,"{""eTag"": ""\""9cfc5cf4b7eb2d03b77fc2547ffec32d\"""", ""size"": 436690, ""mimetype"": ""application/pdf"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-07-16T10:47:45.000Z"", ""contentLength"": 436690, ""httpStatusCode"": 200}"
signed-code-of-conduct,544268dc-940e-4e09-9173-6e47a32cffb3/signed-receipt.html,,2026-07-16 10:47:44.802493+00,"{""eTag"": ""\""de31ab5a0ce8b45d236d36f4f3b7a8ee\"""", ""size"": 12197, ""mimetype"": ""text/html"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-07-16T10:47:45.000Z"", ""contentLength"": 12197, ""httpStatusCode"": 200}"
signed-code-of-conduct,546a0ad4-4658-475f-a9a8-7eeddbb7b43c/signed-code-of-conduct.pdf,,2026-07-22 11:58:34.473886+00,"{""eTag"": ""\""4e76814dae471f88925daa305726f57c\"""", ""size"": 446326, ""mimetype"": ""application/pdf"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-07-22T11:58:35.000Z"", ""contentLength"": 446326, ""httpStatusCode"": 200}"
signed-code-of-conduct,546a0ad4-4658-475f-a9a8-7eeddbb7b43c/signed-receipt.html,,2026-07-22 11:58:34.665457+00,"{""eTag"": ""\""38c060c607c0920480d42cb4a760ae43\"""", ""size"": 35109, ""mimetype"": ""text/html"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-07-22T11:58:35.000Z"", ""contentLength"": 35109, ""httpStatusCode"": 200}"
signed-code-of-conduct,5d8e3539-8db1-46d4-9ad8-b473d667ecb8/signed-code-of-conduct.pdf,,2026-07-05 20:15:25.766253+00,"{""eTag"": ""\""8ca39bac1cd51a6d6aad5627a48d6928\"""", ""size"": 452569, ""mimetype"": ""application/pdf"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-07-05T20:15:26.000Z"", ""contentLength"": 452569, ""httpStatusCode"": 200}"
signed-code-of-conduct,5d8e3539-8db1-46d4-9ad8-b473d667ecb8/signed-receipt.html,,2026-07-05 20:15:25.915211+00,"{""eTag"": ""\""fc532b9829ee601a6cf30e119191c936\"""", ""size"": 44437, ""mimetype"": ""text/html"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-07-05T20:15:26.000Z"", ""contentLength"": 44437, ""httpStatusCode"": 200}"
signed-code-of-conduct,5f3a3c3e-f630-479e-b315-7eecce7208db/signed-code-of-conduct.pdf,,2026-07-06 15:30:25.764669+00,"{""eTag"": ""\""f891a04461c034de7eb205a9c7517a97\"""", ""size"": 436808, ""mimetype"": ""application/pdf"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-07-06T15:30:26.000Z"", ""contentLength"": 436808, ""httpStatusCode"": 200}"
signed-code-of-conduct,5f3a3c3e-f630-479e-b315-7eecce7208db/signed-receipt.html,,2026-07-06 15:30:25.975439+00,"{""eTag"": ""\""b12afd5ad15c3dc179ef806f50d96791\"""", ""size"": 12118, ""mimetype"": ""text/html"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-07-06T15:30:26.000Z"", ""contentLength"": 12118, ""httpStatusCode"": 200}"
signed-code-of-conduct,5f503e17-2736-4be0-a3fe-fbc7724e28f5/signed-code-of-conduct.pdf,,2026-06-15 17:43:16.324862+00,"{""eTag"": ""\""7065518ba5d2b4e03f57f02002c50563\"""", ""size"": 451910, ""mimetype"": ""application/pdf"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-06-15T17:43:17.000Z"", ""contentLength"": 451910, ""httpStatusCode"": 200}"
signed-code-of-conduct,5f503e17-2736-4be0-a3fe-fbc7724e28f5/signed-receipt.html,,2026-06-15 17:43:16.517142+00,"{""eTag"": ""\""2f2a453a1e9236e2d0dc312f989c37c8\"""", ""size"": 46261, ""mimetype"": ""text/html"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-06-15T17:43:17.000Z"", ""contentLength"": 46261, ""httpStatusCode"": 200}"
signed-code-of-conduct,626886b2-0c11-451f-a4d4-3c73b99a9560/signed-code-of-conduct.pdf,,2026-07-06 22:30:14.378812+00,"{""eTag"": ""\""ac4d1aaf072a2c015efcd45ece74116f\"""", ""size"": 440767, ""mimetype"": ""application/pdf"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-07-06T22:30:15.000Z"", ""contentLength"": 440767, ""httpStatusCode"": 200}"
signed-code-of-conduct,626886b2-0c11-451f-a4d4-3c73b99a9560/signed-receipt.html,,2026-07-06 22:30:14.572408+00,"{""eTag"": ""\""e887a821964042249121132e4af201fe\"""", ""size"": 15989, ""mimetype"": ""text/html"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-07-06T22:30:15.000Z"", ""contentLength"": 15989, ""httpStatusCode"": 200}"
signed-code-of-conduct,6744768b-223d-4cdc-b389-27247ad9cdf9/signed-code-of-conduct.pdf,,2026-06-18 16:33:54.042148+00,"{""eTag"": ""\""037f6bbe2f13c64263311ed248b05aa6\"""", ""size"": 437587, ""mimetype"": ""application/pdf"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-06-18T16:33:54.000Z"", ""contentLength"": 437587, ""httpStatusCode"": 200}"
signed-code-of-conduct,6744768b-223d-4cdc-b389-27247ad9cdf9/signed-receipt.html,,2026-06-18 16:33:54.221132+00,"{""eTag"": ""\""f3dae37aed0b426a9cab5d026907324b\"""", ""size"": 12864, ""mimetype"": ""text/html"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-06-18T16:33:55.000Z"", ""contentLength"": 12864, ""httpStatusCode"": 200}"
signed-code-of-conduct,68679de7-aa6f-4685-aed2-316acf31d74a/signed-code-of-conduct.pdf,,2026-07-07 15:18:41.937194+00,"{""eTag"": ""\""63b275a8603127090a1c4190cabcdb64\"""", ""size"": 434872, ""mimetype"": ""application/pdf"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-07-07T15:18:42.000Z"", ""contentLength"": 434872, ""httpStatusCode"": 200}"
signed-code-of-conduct,68679de7-aa6f-4685-aed2-316acf31d74a/signed-receipt.html,,2026-07-07 15:18:42.152765+00,"{""eTag"": ""\""fddca461aefd48b6f3e28ae9f4965968\"""", ""size"": 9056, ""mimetype"": ""text/html"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-07-07T15:18:43.000Z"", ""contentLength"": 9056, ""httpStatusCode"": 200}"
signed-code-of-conduct,694619d4-2e06-4fa9-838a-b5c1c84ceb2e/signed-code-of-conduct.pdf,,2026-07-09 10:29:10.600856+00,"{""eTag"": ""\""13041c494bbdc9f24ed4c733c4685f51\"""", ""size"": 437638, ""mimetype"": ""application/pdf"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-07-09T10:29:11.000Z"", ""contentLength"": 437638, ""httpStatusCode"": 200}"
signed-code-of-conduct,694619d4-2e06-4fa9-838a-b5c1c84ceb2e/signed-receipt.html,,2026-07-09 10:29:10.772312+00,"{""eTag"": ""\""23be6d5b402680d0c073b76887876486\"""", ""size"": 14031, ""mimetype"": ""text/html"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-07-09T10:29:11.000Z"", ""contentLength"": 14031, ""httpStatusCode"": 200}"
signed-code-of-conduct,6c6059ac-4461-4412-9999-3e5e1040c010/signed-code-of-conduct.pdf,,2026-07-30 12:50:25.770872+00,"{""eTag"": ""\""190a75efc4b2c6690884cc17ede6e2e6\"""", ""size"": 437608, ""mimetype"": ""application/pdf"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-07-30T12:50:26.000Z"", ""contentLength"": 437608, ""httpStatusCode"": 200}"
signed-code-of-conduct,6c6059ac-4461-4412-9999-3e5e1040c010/signed-receipt.html,,2026-07-30 12:50:25.964296+00,"{""eTag"": ""\""786c8a88d285fba5861e1093c29df4d6\"""", ""size"": 13831, ""mimetype"": ""text/html"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-07-30T12:50:26.000Z"", ""contentLength"": 13831, ""httpStatusCode"": 200}"
signed-code-of-conduct,6d647847-89ec-4d58-9b43-b877338b62d6/signed-code-of-conduct.pdf,,2026-07-05 18:14:49.513266+00,"{""eTag"": ""\""58b9e9e4b666af2dbb6f85a143ab1ac9\"""", ""size"": 447711, ""mimetype"": ""application/pdf"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-07-05T18:14:50.000Z"", ""contentLength"": 447711, ""httpStatusCode"": 200}"
signed-code-of-conduct,6d647847-89ec-4d58-9b43-b877338b62d6/signed-receipt.html,,2026-07-05 18:14:49.693697+00,"{""eTag"": ""\""9954c4e88f17c35ba08d87db4b388c56\"""", ""size"": 34691, ""mimetype"": ""text/html"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-07-05T18:14:50.000Z"", ""contentLength"": 34691, ""httpStatusCode"": 200}"
signed-code-of-conduct,6e2db717-ab37-4cbb-815a-d587464ac8cc/signed-code-of-conduct.pdf,,2026-07-06 15:49:36.80996+00,"{""eTag"": ""\""1a1ef548cea0ff2384c408afde633a90\"""", ""size"": 441341, ""mimetype"": ""application/pdf"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-07-06T15:49:37.000Z"", ""contentLength"": 441341, ""httpStatusCode"": 200}"
signed-code-of-conduct,6e2db717-ab37-4cbb-815a-d587464ac8cc/signed-receipt.html,,2026-07-06 15:49:37.481149+00,"{""eTag"": ""\""16bc0c11dba464846bd5258ddfc4e79e\"""", ""size"": 21626, ""mimetype"": ""text/html"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-07-06T15:49:38.000Z"", ""contentLength"": 21626, ""httpStatusCode"": 200}"
signed-code-of-conduct,6f5be1ac-157b-491a-99e8-2963f33fed56/signed-code-of-conduct.pdf,,2026-07-05 17:29:39.453724+00,"{""eTag"": ""\""0edb3d628e59c45763fc2ae1bc77ca6e\"""", ""size"": 439779, ""mimetype"": ""application/pdf"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-07-05T17:29:40.000Z"", ""contentLength"": 439779, ""httpStatusCode"": 200}"
signed-code-of-conduct,6f5be1ac-157b-491a-99e8-2963f33fed56/signed-receipt.html,,2026-07-05 17:29:39.612057+00,"{""eTag"": ""\""72a53ce35f921952c01e2bd192b0ae07\"""", ""size"": 18598, ""mimetype"": ""text/html"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-07-05T17:29:40.000Z"", ""contentLength"": 18598, ""httpStatusCode"": 200}"
signed-code-of-conduct,7112bfe1-0bc6-4764-8137-272179290e1b/signed-code-of-conduct.pdf,,2026-07-09 04:05:11.832881+00,"{""eTag"": ""\""ac076830c4bf7d13dd21254be429db3c\"""", ""size"": 445663, ""mimetype"": ""application/pdf"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-07-09T04:05:12.000Z"", ""contentLength"": 445663, ""httpStatusCode"": 200}"
signed-code-of-conduct,7112bfe1-0bc6-4764-8137-272179290e1b/signed-receipt.html,,2026-07-09 04:05:12.002674+00,"{""eTag"": ""\""69e389ae3cb0841ea9784d324c218df6\"""", ""size"": 32835, ""mimetype"": ""text/html"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-07-09T04:05:12.000Z"", ""contentLength"": 32835, ""httpStatusCode"": 200}"
signed-code-of-conduct,732670f7-0b76-4c9d-b985-9f15450ae728/signed-code-of-conduct.pdf,,2026-06-15 15:07:32.829387+00,"{""eTag"": ""\""be244dc619a446ee04bbb5d2302843ed\"""", ""size"": 445441, ""mimetype"": ""application/pdf"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-06-15T15:07:33.000Z"", ""contentLength"": 445441, ""httpStatusCode"": 200}"
signed-code-of-conduct,732670f7-0b76-4c9d-b985-9f15450ae728/signed-receipt.html,,2026-06-15 15:07:32.996621+00,"{""eTag"": ""\""edec68f8274ce58a0cef85e55fe5acf8\"""", ""size"": 32513, ""mimetype"": ""text/html"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-06-15T15:07:33.000Z"", ""contentLength"": 32513, ""httpStatusCode"": 200}"
signed-code-of-conduct,74918f5a-1cb1-4cb5-9e1c-0e116e275d4c/signed-code-of-conduct.pdf,,2026-07-07 12:48:44.256712+00,"{""eTag"": ""\""ba86d796889f4b4f85df134c1a1ed3dd\"""", ""size"": 439180, ""mimetype"": ""application/pdf"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-07-07T12:48:45.000Z"", ""contentLength"": 439180, ""httpStatusCode"": 200}"
signed-code-of-conduct,74918f5a-1cb1-4cb5-9e1c-0e116e275d4c/signed-receipt.html,,2026-07-07 12:48:44.443457+00,"{""eTag"": ""\""abc29c4ad87edefc96f78a1ffb9b908c\"""", ""size"": 16771, ""mimetype"": ""text/html"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-07-07T12:48:45.000Z"", ""contentLength"": 16771, ""httpStatusCode"": 200}"
signed-code-of-conduct,77753053-ff11-47cd-8103-663c45189ae2/signed-code-of-conduct.pdf,,2026-08-02 05:36:46.116954+00,"{""eTag"": ""\""1135cbb4a37388b0b00b1d9edd6823e0\"""", ""size"": 451880, ""mimetype"": ""application/pdf"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-08-02T05:36:47.000Z"", ""contentLength"": 451880, ""httpStatusCode"": 200}"
signed-code-of-conduct,77753053-ff11-47cd-8103-663c45189ae2/signed-receipt.html,,2026-08-02 05:36:46.325553+00,"{""eTag"": ""\""8c12ce57083ffc5563d632d9c3e27b05\"""", ""size"": 44718, ""mimetype"": ""text/html"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-08-02T05:36:47.000Z"", ""contentLength"": 44718, ""httpStatusCode"": 200}"
signed-code-of-conduct,794129ae-d214-441d-97af-a6fe232d575e/signed-code-of-conduct.pdf,,2026-06-07 15:15:58.20486+00,"{""eTag"": ""\""4a38a0dfbed5a6d97d5f65277e441082\"""", ""size"": 444843, ""mimetype"": ""application/pdf"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-06-07T15:15:59.000Z"", ""contentLength"": 444843, ""httpStatusCode"": 200}"
signed-code-of-conduct,794129ae-d214-441d-97af-a6fe232d575e/signed-receipt.html,,2026-06-07 15:15:58.377959+00,"{""eTag"": ""\""094757b12750cf7741c1958f9f83deaa\"""", ""size"": 31033, ""mimetype"": ""text/html"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-06-07T15:15:59.000Z"", ""contentLength"": 31033, ""httpStatusCode"": 200}"
signed-code-of-conduct,7a5c5192-c0ab-413e-b3c7-381bc28f5ca6/signed-code-of-conduct.pdf,,2026-07-12 06:22:55.886798+00,"{""eTag"": ""\""a2e0dc0bd76a52719f6b4c6e90e0dbd1\"""", ""size"": 443091, ""mimetype"": ""application/pdf"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-07-12T06:22:56.000Z"", ""contentLength"": 443091, ""httpStatusCode"": 200}"
signed-code-of-conduct,7a5c5192-c0ab-413e-b3c7-381bc28f5ca6/signed-receipt.html,,2026-07-12 06:22:56.076638+00,"{""eTag"": ""\""0e9786f3d501c5e9cb6a69c38c96938e\"""", ""size"": 27127, ""mimetype"": ""text/html"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-07-12T06:22:57.000Z"", ""contentLength"": 27127, ""httpStatusCode"": 200}"
signed-code-of-conduct,7d91c71a-a6b7-40ae-b44b-27fdaad6cb65/signed-code-of-conduct.pdf,,2026-08-06 04:56:12.296108+00,"{""eTag"": ""\""3df8e03550bea9cc4769772bef6921c4\"""", ""size"": 445550, ""mimetype"": ""application/pdf"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-08-06T04:56:13.000Z"", ""contentLength"": 445550, ""httpStatusCode"": 200}"
signed-code-of-conduct,7d91c71a-a6b7-40ae-b44b-27fdaad6cb65/signed-receipt.html,,2026-08-06 04:56:12.61672+00,"{""eTag"": ""\""797bd3ed20f5cdbe39277e8f17324ce9\"""", ""size"": 32609, ""mimetype"": ""text/html"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-08-06T04:56:13.000Z"", ""contentLength"": 32609, ""httpStatusCode"": 200}"
signed-code-of-conduct,81aa851c-5c09-4f25-b2a9-2c1be51486ad/signed-code-of-conduct.pdf,,2026-06-07 15:33:56.125154+00,"{""eTag"": ""\""27b419b3f060a5231bf07dc735b12003\"""", ""size"": 450191, ""mimetype"": ""application/pdf"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-06-07T15:33:57.000Z"", ""contentLength"": 450191, ""httpStatusCode"": 200}"
signed-code-of-conduct,81aa851c-5c09-4f25-b2a9-2c1be51486ad/signed-receipt.html,,2026-06-07 15:33:56.287413+00,"{""eTag"": ""\""c64284e9d0b8a6f5950363bc4c9e81e2\"""", ""size"": 44528, ""mimetype"": ""text/html"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-06-07T15:33:57.000Z"", ""contentLength"": 44528, ""httpStatusCode"": 200}"
signed-code-of-conduct,83d34f28-11d0-40de-965a-d7a125dacdf6/signed-code-of-conduct.pdf,,2026-06-12 05:13:48.392389+00,"{""eTag"": ""\""13c45aa8021bed11a2609c2006721669\"""", ""size"": 438449, ""mimetype"": ""application/pdf"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-06-12T05:13:49.000Z"", ""contentLength"": 438449, ""httpStatusCode"": 200}"
signed-code-of-conduct,83d34f28-11d0-40de-965a-d7a125dacdf6/signed-receipt.html,,2026-06-12 05:13:48.611544+00,"{""eTag"": ""\""90df000297ef4b5cb7b108e78cb5102e\"""", ""size"": 14091, ""mimetype"": ""text/html"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-06-12T05:13:49.000Z"", ""contentLength"": 14091, ""httpStatusCode"": 200}"
signed-code-of-conduct,841485ef-a769-4790-ac6f-61d1515e1236/signed-code-of-conduct.pdf,,2026-07-04 22:40:27.749741+00,"{""eTag"": ""\""3bdbb61f1fb19cbb271a3746a5ddb1fb\"""", ""size"": 449967, ""mimetype"": ""application/pdf"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-07-04T22:40:28.000Z"", ""contentLength"": 449967, ""httpStatusCode"": 200}"
signed-code-of-conduct,841485ef-a769-4790-ac6f-61d1515e1236/signed-receipt.html,,2026-07-04 22:40:27.919201+00,"{""eTag"": ""\""fca38acdf7aa987b6639072854fd4565\"""", ""size"": 36512, ""mimetype"": ""text/html"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-07-04T22:40:28.000Z"", ""contentLength"": 36512, ""httpStatusCode"": 200}"
signed-code-of-conduct,855df99f-da95-4678-bde2-2714f3fb5fc6/signed-code-of-conduct.pdf,,2026-07-21 08:24:44.238915+00,"{""eTag"": ""\""bcc2067b7a85c33f5c19d4ed77a42627\"""", ""size"": 464910, ""mimetype"": ""application/pdf"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-07-21T08:24:45.000Z"", ""contentLength"": 464910, ""httpStatusCode"": 200}"
signed-code-of-conduct,855df99f-da95-4678-bde2-2714f3fb5fc6/signed-receipt.html,,2026-07-21 08:24:44.434024+00,"{""eTag"": ""\""20aeabcc9ab278261313fbdc76d8e840\"""", ""size"": 61018, ""mimetype"": ""text/html"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-07-21T08:24:45.000Z"", ""contentLength"": 61018, ""httpStatusCode"": 200}"
signed-code-of-conduct,8854ac96-49dd-4805-94ae-d236551005da/signed-code-of-conduct.pdf,,2026-07-21 05:35:35.569717+00,"{""eTag"": ""\""54677e4cde4181f4a75fad11bd747169\"""", ""size"": 438140, ""mimetype"": ""application/pdf"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-07-21T05:35:36.000Z"", ""contentLength"": 438140, ""httpStatusCode"": 200}"
signed-code-of-conduct,8854ac96-49dd-4805-94ae-d236551005da/signed-receipt.html,,2026-07-21 05:35:35.730441+00,"{""eTag"": ""\""26930a30ccda720b261bed2ea24c13e6\"""", ""size"": 14190, ""mimetype"": ""text/html"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-07-21T05:35:36.000Z"", ""contentLength"": 14190, ""httpStatusCode"": 200}"
signed-code-of-conduct,89c9ef98-2aa1-4e08-90f8-35a385bc009d/signed-code-of-conduct.pdf,,2026-08-06 17:10:49.52926+00,"{""eTag"": ""\""cc9a9f377077f291b8be1d8ca1303883\"""", ""size"": 438567, ""mimetype"": ""application/pdf"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-08-06T17:10:50.000Z"", ""contentLength"": 438567, ""httpStatusCode"": 200}"
signed-code-of-conduct,89c9ef98-2aa1-4e08-90f8-35a385bc009d/signed-receipt.html,,2026-08-06 17:10:49.751609+00,"{""eTag"": ""\""cc406784d28f5217512db1504df319d6\"""", ""size"": 15420, ""mimetype"": ""text/html"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-08-06T17:10:50.000Z"", ""contentLength"": 15420, ""httpStatusCode"": 200}"
signed-code-of-conduct,8d36905e-8936-480a-bc69-7fc96d41c3d3/signed-code-of-conduct.pdf,,2026-06-11 16:16:12.915035+00,"{""eTag"": ""\""dbab0def3db8ce9de949aad13f5888fb\"""", ""size"": 450923, ""mimetype"": ""application/pdf"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-06-11T16:16:13.000Z"", ""contentLength"": 450923, ""httpStatusCode"": 200}"
signed-code-of-conduct,8d36905e-8936-480a-bc69-7fc96d41c3d3/signed-receipt.html,,2026-06-11 16:16:13.07882+00,"{""eTag"": ""\""8a517b1356ce7d997d56aa0ddb087463\"""", ""size"": 40128, ""mimetype"": ""text/html"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-06-11T16:16:14.000Z"", ""contentLength"": 40128, ""httpStatusCode"": 200}"
signed-code-of-conduct,8f0ae694-097d-4b25-9243-dc0534d35526/signed-code-of-conduct.pdf,,2026-07-30 12:19:25.885926+00,"{""eTag"": ""\""8407292bd5e16a85ca0ee9f006fe2a76\"""", ""size"": 439342, ""mimetype"": ""application/pdf"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-07-30T12:19:26.000Z"", ""contentLength"": 439342, ""httpStatusCode"": 200}"
signed-code-of-conduct,8f0ae694-097d-4b25-9243-dc0534d35526/signed-receipt.html,,2026-07-30 12:19:26.113719+00,"{""eTag"": ""\""c95cbb8a41b4e41e29d8ae4d38c8ee9d\"""", ""size"": 17867, ""mimetype"": ""text/html"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-07-30T12:19:27.000Z"", ""contentLength"": 17867, ""httpStatusCode"": 200}"
signed-code-of-conduct,954fbcc9-a262-4ccd-85ae-7235b4ed8480/signed-code-of-conduct.pdf,,2026-07-13 09:47:03.582127+00,"{""eTag"": ""\""d93a7eed2ded321a2b509f07a0c97a0e\"""", ""size"": 437702, ""mimetype"": ""application/pdf"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-07-13T09:47:04.000Z"", ""contentLength"": 437702, ""httpStatusCode"": 200}"
signed-code-of-conduct,954fbcc9-a262-4ccd-85ae-7235b4ed8480/signed-receipt.html,,2026-07-13 09:47:03.883035+00,"{""eTag"": ""\""2f8815e1ae66fb078463be5576c97998\"""", ""size"": 15433, ""mimetype"": ""text/html"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-07-13T09:47:04.000Z"", ""contentLength"": 15433, ""httpStatusCode"": 200}"
signed-code-of-conduct,9a030fc6-ff3a-492b-80df-1d50b69066e3/signed-code-of-conduct.pdf,,2026-08-06 14:10:15.493737+00,"{""eTag"": ""\""0d1e7c3cebfae2cf0fd22fc67eeb7efa\"""", ""size"": 442813, ""mimetype"": ""application/pdf"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-08-06T14:10:16.000Z"", ""contentLength"": 442813, ""httpStatusCode"": 200}"
signed-code-of-conduct,9a030fc6-ff3a-492b-80df-1d50b69066e3/signed-receipt.html,,2026-08-06 14:10:15.700409+00,"{""eTag"": ""\""169fa111a75159b87cac8a577d58c07e\"""", ""size"": 25201, ""mimetype"": ""text/html"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-08-06T14:10:16.000Z"", ""contentLength"": 25201, ""httpStatusCode"": 200}"
signed-code-of-conduct,9d43d1e1-dc42-4bf7-a228-f59707528e45/signed-code-of-conduct.pdf,,2026-07-06 15:35:42.385468+00,"{""eTag"": ""\""55d5936bcb5e2b3c80a18333ca8cbc96\"""", ""size"": 439786, ""mimetype"": ""application/pdf"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-07-06T15:35:43.000Z"", ""contentLength"": 439786, ""httpStatusCode"": 200}"
signed-code-of-conduct,9d43d1e1-dc42-4bf7-a228-f59707528e45/signed-receipt.html,,2026-07-06 15:35:42.565907+00,"{""eTag"": ""\""a913c051d1a437999caa1088c7e562aa\"""", ""size"": 17817, ""mimetype"": ""text/html"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-07-06T15:35:43.000Z"", ""contentLength"": 17817, ""httpStatusCode"": 200}"
signed-code-of-conduct,9ece54b0-ad35-49e8-98d8-1023dbced824/signed-code-of-conduct.pdf,,2026-06-19 05:42:37.15503+00,"{""eTag"": ""\""04a2faa415d71a786ef1219dccc2288c\"""", ""size"": 435539, ""mimetype"": ""application/pdf"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-06-19T05:42:38.000Z"", ""contentLength"": 435539, ""httpStatusCode"": 200}"
signed-code-of-conduct,9ece54b0-ad35-49e8-98d8-1023dbced824/signed-receipt.html,,2026-06-19 05:42:37.324008+00,"{""eTag"": ""\""a7f2581f2f7c6f8665a7e336d6e17505\"""", ""size"": 13814, ""mimetype"": ""text/html"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-06-19T05:42:38.000Z"", ""contentLength"": 13814, ""httpStatusCode"": 200}"
